fips_code,BIRTHS_2023,DEATHS_2023,DOMESTIC_MIG_2023,GQ_ESTIMATES_2023,INTERNATIONAL_MIG_2023,NATURAL_CHG_2023,NET_MIG_2023,N_POP_CHG_2023,POP_ESTIMATE_2023,RESIDUAL_2023,R_BIRTH_2023,R_DEATH_2023,R_DOMESTIC_MIG_2023,R_INTERNATIONAL_MIG_2023,R_NATURAL_CHG_2023,R_NET_MIG_2023,Rural_Urban_Continuum_Code_2023
51720,41,93,-44,28,0,-52,-44,-97,3492,-1,11.6,26.3,-12.4,0,-14.7,-12.4,7
51730,730,640,-286,528,47,90,-239,-153,33309,-4,21.9,19.2,-8.6,1.4,2.7,-7.2,1
51735,132,132,11,90,2,0,13,11,12635,-2,10.5,10.5,0.9,0.2,0,1,1
51740,1329,1229,-316,2784,63,100,-253,-161,96793,-8,13.7,12.7,-3.3,0.7,1,-2.6,1
51750,141,140,231,3466,20,1,251,252,16971,0,8.4,8.3,13.7,1.2,0.1,14.9,3
51760,2971,2241,-717,11631,910,730,193,880,229247,-43,13,9.8,-3.1,4,3.2,0.8,1
51770,1266,1433,-576,2057,271,-167,-305,-486,97171,-14,13,14.7,-5.9,2.8,-1.7,-3.1,2
51775,321,391,-88,2026,57,-70,-31,-100,25600,1,12.5,15.2,-3.4,2.2,-2.7,-1.2,2
51790,364,404,-53,1426,72,-40,19,-25,25915,-4,14,15.6,-2,2.8,-1.5,0.7,3
51800,1125,992,2013,1574,88,133,2101,2233,100659,-1,11.3,10,20.2,0.9,1.3,21.1,1
51810,5353,3635,-4026,7011,881,1718,-3145,-1420,453649,7,11.8,8,-8.9,1.9,3.8,-6.9,1
51820,356,312,325,274,13,44,338,383,23182,1,15.5,13.6,14.1,0.6,1.9,14.7,3
51830,63,222,273,4881,48,-159,321,162,15847,0,4,14.1,17.3,3,-10.1,20.4,1
51840,335,331,-310,1131,62,4,-248,-244,27617,0,12.1,11.9,-11.2,2.2,0.1,-8.9,3
53000,82523,67663,-15276,153031,28919,14860,13643,28403,7812880,-100,10.6,8.7,-2,3.7,1.9,1.7,
53001,349,160,-279,334,14,189,-265,-78,20820,-2,16.7,7.7,-13.4,0.7,9.1,-12.7,6
53003,221,309,97,231,5,-88,102,13,22549,-1,9.8,13.7,4.3,0.2,-3.9,4.5,3
53005,2477,1900,1435,1245,376,577,1811,2390,215219,2,11.6,8.9,6.7,1.8,2.7,8.5,2
53007,791,850,-72,1642,89,-59,17,-41,79997,1,9.9,10.6,-0.9,1.1,-0.7,0.2,3
53009,546,1243,573,1368,54,-697,627,-68,77616,2,7,16,7.4,0.7,-9,8.1,5
53011,5536,4500,2572,3506,766,1036,3338,4413,521150,39,10.7,8.7,5,1.5,2,6.4,1
53013,34,66,59,60,1,-32,60,27,4053,-1,8.4,16.3,14.6,0.2,-7.9,14.9,8
53015,1218,1412,937,937,55,-194,992,800,112864,2,10.8,12.6,8.3,0.5,-1.7,8.8,3
53017,508,377,360,565,83,131,443,575,44798,1,11.4,8.5,8.1,1.9,2.9,10,3
53019,63,124,85,85,6,-61,91,29,7497,-1,8.4,16.6,11.4,0.8,-8.2,12.2,8
53021,1441,551,-631,2787,188,890,-443,452,99034,5,14.6,5.6,-6.4,1.9,9,-4.5,2
53023,27,32,12,19,0,-5,12,6,2363,-1,11.4,13.6,5.1,0,-2.1,5.1,8
53025,1365,882,404,2162,203,483,607,1098,102678,8,13.4,8.6,4,2,4.7,5.9,5
53027,675,1152,696,2743,28,-477,724,249,77290,2,8.7,14.9,9,0.4,-6.2,9.4,4
53029,761,897,-347,1784,83,-136,-264,-415,86267,-15,8.8,10.4,-4,1,-1.6,-3.1,4
53031,162,436,396,509,23,-274,419,144,33714,-1,4.8,13,11.8,0.7,-8.1,12.5,6
53033,22890,15088,-20431,44400,18815,7802,-1616,6069,2271380,-117,10.1,6.7,-9,8.3,3.4,-0.7,1
53035,2809,2551,-716,9984,324,258,-392,-155,277658,-21,10.1,9.2,-2.6,1.2,0.9,-1.4,2
53037,397,394,375,291,9,3,384,386,45508,-1,8.8,8.7,8.3,0.2,0.1,8.5,4
53039,186,273,321,637,50,-87,371,286,23589,2,7.9,11.6,13.7,2.1,-3.7,15.8,9
53041,926,1126,962,723,34,-200,996,797,86154,1,10.8,13.1,11.2,0.4,-2.3,11.6,4
53043,98,145,170,67,2,-47,172,125,11738,0,8.4,12.4,14.6,0.2,-4,14.7,8
53045,619,826,266,2067,155,-207,421,218,68389,4,9.1,12.1,3.9,2.3,-3,6.2,4
53047,421,577,176,1312,230,-156,406,252,43712,2,9.7,13.2,4,5.3,-3.6,9.3,6
53049,150,407,334,311,29,-257,363,105,24200,-1,6.2,16.9,13.8,1.2,-10.6,15,7
53051,114,233,344,145,0,-119,344,223,14361,-2,8,16.4,24.1,0,-8.4,24.1,8
53053,10933,8162,-2396,21713,1846,2771,-550,2217,928696,-4,11.8,8.8,-2.6,2,3,-0.6,1
53055,103,151,-76,93,21,-48,-55,-106,18566,-3,5.5,8.1,-4.1,1.1,-2.6,-3,9
53057,1389,1446,23,1447,136,-57,159,95,131417,-7,10.6,11,0.2,1,-0.4,1.2,3
53059,88,103,198,454,2,-15,200,185,12640,0,7,8.2,15.8,0.2,-1.2,15.9,1
53061,9749,6475,-2282,8374,3349,3274,1067,4309,844761,-32,11.6,7.7,-2.7,4,3.9,1.3,1
53063,5710,5565,1033,16306,511,145,1544,1715,551455,26,10.4,10.1,1.9,0.9,0.3,2.8,2
53065,440,624,735,254,6,-184,741,554,48837,-3,9.1,12.9,15.1,0.1,-3.8,15.3,2
53067,3043,2943,-63,4325,337,100,274,364,299003,-10,10.2,9.8,-0.2,1.1,0.3,0.9,2
53069,31,68,116,10,0,-37,116,77,4765,-2,6.6,14.4,24.5,0,-7.8,24.5,8
53071,553,728,-197,4548,85,-175,-112,-285,61568,2,9,11.8,-3.2,1.4,-2.8,-1.8,3
53073,1969,2076,1034,5982,379,-107,1413,1321,231919,15,8.5,9,4.5,1.6,-0.5,6.1,3
53075,390,349,84,5555,309,41,393,433,48012,-1,8.2,7.3,1.8,6.5,0.9,8.2,4
53077,3341,2462,-1583,4056,316,879,-1267,-376,256643,12,13,9.6,-6.2,1.2,3.4,-4.9,2
54000,17263,25929,3595,52052,1101,-8666,4696,-3964,1770071,6,9.7,14.6,2,0.6,-4.9,2.7,
54001,137,250,97,714,3,-113,100,-13,15378,0,8.9,16.3,6.3,0.2,-7.3,6.5,9
54003,1518,1323,2820,939,47,195,2867,3061,132440,-1,11.6,10.1,21.5,0.4,1.5,21.9,2
54005,189,366,-158,148,1,-177,-157,-331,20576,3,9.1,17.6,-7.6,0,-8.5,-7.6,3
54007,102,194,84,436,0,-92,84,-8,12162,0,8.4,15.9,6.9,0,-7.6,6.9,8
54009,159,383,-108,698,14,-224,-94,-321,21373,-3,7.4,17.8,-5,0.7,-10.4,-4.4,3
54011,887,1350,24,4504,38,-463,62,-403,92082,-2,9.6,14.6,0.3,0.4,-5,0.7,2
54013,60,124,-43,23,-3,-64,-46,-110,5959,0,10,20.6,-7.1,-0.5,-10.6,-7.6,8
54015,96,153,-1,55,0,-57,-1,-57,7783,1,12.3,19.6,-0.1,0,-7.3,-0.1,3
54017,65,91,-4,1115,-2,-26,-6,-32,7680,0,8.4,11.8,-0.5,-0.3,-3.4,-0.8,9
54019,378,714,16,1487,4,-336,20,-316,39072,0,9.6,18.2,0.4,0.1,-8.6,0.5,3
54021,49,91,-38,1651,4,-42,-34,-76,7254,0,6.7,12.5,-5.2,0.5,-5.8,-4.7,9
54023,92,175,60,120,8,-83,68,-17,10921,-2,8.4,16,5.5,0.7,-7.6,6.2,9
54025,303,573,30,399,16,-270,46,-226,32149,-2,9.4,17.8,0.9,0.5,-8.4,1.4,6
54027,251,317,261,416,-3,-66,258,192,23649,0,10.7,13.5,11.1,-0.1,-2.8,11,3
54029,245,489,134,265,3,-244,137,-109,28145,-2,8.7,17.3,4.8,0.1,-8.7,4.9,3
54031,128,187,139,71,4,-59,143,83,14251,-1,9,13.2,9.8,0.3,-4.2,10.1,8
54033,672,943,138,917,19,-271,157,-113,64639,1,10.4,14.6,2.1,0.3,-4.2,2.4,5
54035,267,416,58,142,16,-149,74,-74,27593,1,9.7,15.1,2.1,0.6,-5.4,2.7,8
54037,538,551,712,1089,84,-13,796,786,59787,3,9.1,9.3,12,1.4,-0.2,13.4,1
54039,1726,2590,-422,3094,223,-864,-199,-1059,174805,4,9.8,14.8,-2.4,1.3,-4.9,-1.1,3
54041,154,319,-9,215,0,-165,-9,-174,16500,0,9.3,19.2,-0.5,0,-9.9,-0.5,9
54043,193,357,11,60,4,-164,15,-150,19701,-1,9.8,18.1,0.6,0.2,-8.3,0.8,8
54045,312,631,-59,755,-2,-319,-61,-379,30827,1,10.1,20.3,-1.9,-0.1,-10.3,-2,6
54047,160,390,-153,2014,15,-230,-138,-367,17439,1,9.1,22.1,-8.7,0.9,-13.1,-7.8,9
54049,526,756,255,1556,0,-230,255,23,55807,-2,9.4,13.5,4.6,0,-4.1,4.6,4
54051,263,465,-66,874,6,-202,-60,-262,29405,0,8.9,15.7,-2.2,0.2,-6.8,-2,3
54053,273,448,26,737,1,-175,27,-146,24765,2,11,18,1,0,-7,1.1,6
54055,615,1000,-190,1178,20,-385,-170,-555,58057,0,10.5,17.1,-3.3,0.3,-6.6,-2.9,4
54057,293,394,73,500,-7,-101,66,-35,26867,0,10.9,14.7,2.7,-0.3,-3.8,2.5,7
54059,259,448,-230,92,-3,-189,-233,-422,22023,0,11.6,20.1,-10.3,-0.1,-8.5,-10.5,8
54061,980,737,106,8166,389,243,495,740,107718,2,9.1,6.9,1,3.6,2.3,4.6,3
54063,133,217,138,258,6,-84,144,60,12382,0,10.8,17.6,11.2,0.5,-6.8,11.7,8
54065,150,265,334,185,-2,-115,332,214,17649,-3,8.6,15.1,19,-0.1,-6.6,18.9,2
54067,223,391,7,81,21,-168,28,-140,24169,0,9.2,16.1,0.3,0.9,-6.9,1.2,8
54069,382,637,-44,2149,29,-255,-15,-269,41194,1,9.2,15.4,-1.1,0.7,-6.2,-0.4,3
54071,63,106,3,93,2,-43,5,-38,6029,0,10.4,17.5,0.5,0.3,-7.1,0.8,8
54073,74,116,-100,742,0,-42,-100,-142,7428,0,9.9,15.5,-13.3,0,-5.6,-13.3,8
54075,64,134,38,290,0,-70,38,-32,7765,0,8.2,17.2,4.9,0,-9,4.9,9
54077,302,433,-20,3326,29,-131,9,-123,34099,-1,8.8,12.7,-0.6,0.8,-3.8,0.3,3
54079,537,664,-3,316,28,-127,25,-101,56962,1,9.4,11.6,-0.1,0.5,-2.2,0.4,2
54081,655,1197,65,3345,30,-542,95,-445,72356,2,9,16.5,0.9,0.4,-7.5,1.3,3
54083,265,441,-25,2428,0,-176,-25,-202,27350,-1,9.7,16.1,-0.9,0,-6.4,-0.9,7
54085,84,137,-12,32,2,-53,-10,-63,8167,0,10.2,16.7,-1.5,0.2,-6.5,-1.2,8
54087,125,220,4,90,1,-95,5,-90,13743,0,9.1,16,0.3,0.1,-6.9,0.4,8
54089,94,248,34,1002,-1,-154,33,-121,11581,0,8.1,21.3,2.9,-0.1,-13.2,2.8,8
54091,151,253,80,460,-1,-102,79,-22,16388,1,9.2,15.4,4.9,-0.1,-6.2,4.8,6
54093,60,114,39,129,0,-54,39,-16,6604,-1,9.1,17.2,5.9,0,-8.2,5.9,9
54095,76,139,-108,71,-1,-63,-109,-171,7919,1,9.5,17.4,-13.5,-0.1,-7.9,-13.6,9
54097,233,318,-95,982,3,-85,-92,-176,23529,1,9.9,13.5,-4,0.1,-3.6,-3.9,7
54099,363,624,-55,175,21,-261,-34,-294,37686,1,9.6,16.5,-1.5,0.6,-6.9,-0.9,2
54101,77,147,-26,61,0,-70,-26,-96,8045,0,9.5,18.2,-3.2,0,-8.6,-3.2,9
54103,149,293,33,109,9,-144,42,-104,13890,-2,10.7,21,2.4,0.6,-10.3,3,7
54105,56,85,-64,0,0,-29,-64,-92,5000,1,11.1,16.8,-12.7,0,-5.7,-12.7,3
54107,853,1152,-68,1132,29,-299,-39,-336,83052,2,10.2,13.8,-0.8,0.3,-3.6,-0.5,3
54109,204,373,-123,166,-3,-169,-126,-295,20277,0,10,18.3,-6,-0.1,-8.3,-6.2,8
55000,59839,58692,5648,137061,13653,1147,19301,20412,5910955,-36,10.1,9.9,1,2.3,0.2,3.3,
55001,122,316,384,1306,7,-194,391,197,21449,0,5.7,14.8,18,0.3,-9.1,18.3,8
55003,161,200,70,566,8,-39,78,39,16079,0,10,12.5,4.4,0.5,-2.4,4.9,7
55005,444,605,186,799,95,-161,281,118,46833,-2,9.5,12.9,4,2,-3.4,6,6
55007,115,190,184,52,2,-75,186,110,16769,-1,6.9,11.4,11,0.1,-4.5,11.1,8
55009,3004,2262,49,6448,546,742,595,1349,271417,12,11.1,8.4,0.2,2,2.7,2.2,2
55011,125,143,49,109,1,-18,50,29,13419,-3,9.3,10.7,3.7,0.1,-1.3,3.7,8
55013,94,227,228,165,7,-133,235,104,17092,2,5.5,13.3,13.4,0.4,-7.8,13.8,8
55015,457,399,390,169,43,58,433,487,53199,-4,8.6,7.5,7.4,0.8,1.1,8.2,3
55017,651,657,207,2639,15,-6,222,217,66970,1,9.7,9.8,3.1,0.2,-0.1,3.3,3
55019,566,387,-191,402,55,179,-136,42,34774,-1,16.3,11.1,-5.5,1.6,5.2,-3.9,8
55021,568,620,-121,1397,34,-52,-87,-137,58091,2,9.8,10.7,-2.1,0.6,-0.9,-1.5,2
55023,161,198,-38,675,5,-37,-33,-71,15944,-1,10.1,12.4,-2.4,0.3,-2.3,-2.1,6
55025,5580,3579,2092,17536,3456,2001,5548,7589,575347,40,9.8,6.3,3.7,6,3.5,9.7,2
55027,756,1064,48,5121,115,-308,163,-143,88231,2,8.6,12,0.5,1.3,-3.5,1.8,4
55029,212,379,142,309,36,-167,178,11,30562,0,6.9,12.4,4.6,1.2,-5.5,5.8,6
55031,414,501,81,1348,42,-87,123,38,44264,2,9.4,11.3,1.8,0.9,-2,2.8,2
55033,444,408,76,3015,60,36,136,172,45794,0,9.7,8.9,1.7,1.3,0.8,3,6
55035,1059,958,885,4767,123,101,1008,1117,107903,8,9.9,8.9,8.2,1.1,0.9,9.4,3
55037,29,66,13,41,0,-37,13,-24,4682,0,6.2,14.1,2.8,0,-7.9,2.8,9
55039,1005,1136,55,3258,212,-131,267,136,103948,0,9.7,10.9,0.5,2,-1.3,2.6,3
55041,88,152,54,118,3,-64,57,-7,9325,0,9.4,16.3,5.8,0.3,-6.9,6.1,9
55043,560,572,65,3317,40,-12,105,94,51409,1,10.9,11.1,1.3,0.8,-0.2,2,6
55045,351,397,84,342,30,-46,114,66,36951,-2,9.5,10.8,2.3,0.8,-1.2,3.1,2
55047,203,286,213,234,11,-83,224,136,19344,-5,10.5,14.8,11.1,0.6,-4.3,11.6,6
55049,258,211,-73,182,24,47,-49,-2,23956,0,10.8,8.8,-3,1,2,-2,2
55051,40,108,98,97,1,-68,99,29,6228,-2,6.4,17.4,15.8,0.2,-10.9,15.9,9
55053,213,237,-37,1227,22,-24,-15,-38,20855,1,10.2,11.4,-1.8,1.1,-1.1,-0.7,8
55055,789,858,-9,3899,94,-69,85,18,85743,2,9.2,10,-0.1,1.1,-0.8,1,4
55057,221,372,-45,1563,17,-151,-28,-181,26594,-2,8.3,13.9,-1.7,0.6,-5.7,-1,8
55059,1681,1627,-525,4026,313,54,-212,-149,167488,9,10,9.7,-3.1,1.9,0.3,-1.3,3
55061,197,205,28,189,18,-8,46,37,20690,-1,9.5,9.9,1.4,0.9,-0.4,2.2,2
55063,1113,1103,135,4846,86,10,221,234,120486,3,9.2,9.2,1.1,0.7,0.1,1.8,3
55065,248,166,-82,96,38,82,-44,39,16945,1,14.7,9.8,-4.8,2.2,4.8,-2.6,8
55067,175,306,25,264,9,-131,34,-98,19404,-1,9,15.7,1.3,0.5,-6.7,1.7,6
55069,253,436,211,422,21,-183,232,50,28405,1,8.9,15.4,7.4,0.7,-6.4,8.2,6
55071,726,917,184,1085,143,-191,327,133,81331,-3,8.9,11.3,2.3,1.8,-2.4,4,4
55073,1437,1366,338,1729,258,71,596,657,138612,-10,10.4,9.9,2.4,1.9,0.5,4.3,3
55075,359,597,352,686,26,-238,378,140,42106,0,8.5,14.2,8.4,0.6,-5.7,9,6
55077,127,250,175,155,11,-123,186,61,15838,-2,8,15.8,11.1,0.7,-7.8,11.8,8
55078,64,69,26,8,0,-5,26,20,4226,-1,15.2,16.4,6.2,0,-1.2,6.2,9
55079,11327,8928,-8408,19156,4154,2399,-4254,-1873,916205,-18,12.4,9.7,-9.2,4.5,2.6,-4.6,1
55081,575,537,178,691,45,38,223,257,46151,-4,12.5,11.7,3.9,1,0.8,4.8,4
55083,333,416,155,378,5,-83,160,79,39775,2,8.4,10.5,3.9,0.1,-2.1,4,2
55085,265,521,274,512,12,-256,286,33,38226,3,6.9,13.6,7.2,0.3,-6.7,7.5,7
55087,2109,1593,126,3353,320,516,446,965,193234,3,10.9,8.3,0.7,1.7,2.7,2.3,3
55089,814,883,340,2055,178,-69,518,439,93460,-10,8.7,9.5,3.6,1.9,-0.7,5.6,1
55091,76,82,58,10,12,-6,70,63,7441,-1,10.3,11.1,7.8,1.6,-0.8,9.4,8
55093,395,366,408,2390,37,29,445,474,43026,0,9.2,8.6,9.5,0.9,0.7,10.4,1
55095,401,567,373,508,12,-166,385,216,45762,-3,8.8,12.4,8.2,0.3,-3.6,8.4,8
55097,599,696,292,2972,198,-97,490,390,71024,-3,8.5,9.8,4.1,2.8,-1.4,6.9,4
55099,93,210,48,154,12,-117,60,-57,14102,0,6.6,14.9,3.4,0.8,-8.3,4.2,9
55101,2132,2127,250,3825,396,5,646,652,196613,1,10.9,10.8,1.3,2,0,3.3,3
55103,175,231,108,372,17,-56,125,69,17197,0,10.2,13.5,6.3,1,-3.3,7.3,8
55105,1765,1703,241,2716,134,62,375,437,164278,0,10.8,10.4,1.5,0.8,0.4,2.3,3
55107,120,237,152,145,9,-117,161,44,14143,0,8.5,16.8,10.8,0.6,-8.3,11.4,8
55109,1019,787,522,811,48,232,570,796,96763,-6,10.6,8.2,5.4,0.5,2.4,5.9,1
55111,701,733,0,956,183,-32,183,150,65920,-1,10.6,11.1,0,2.8,-0.5,2.8,4
55113,136,275,161,305,7,-139,168,31,18552,2,7.3,14.8,8.7,0.4,-7.5,9.1,9
55115,431,495,171,461,16,-64,187,122,41109,-1,10.5,12.1,4.2,0.4,-1.6,4.6,6
55117,1111,1218,-94,2949,293,-107,199,91,117752,-1,9.4,10.3,-0.8,2.5,-0.9,1.7,3
55119,216,221,103,109,18,-5,121,117,20058,1,10.8,11.1,5.2,0.9,-0.3,6.1,8
55121,382,304,-130,399,58,78,-72,8,30899,2,12.4,9.8,-4.2,1.9,2.5,-2.3,8
55123,408,357,33,341,23,51,56,107,31170,0,13.1,11.5,1.1,0.7,1.6,1.8,3
55125,160,358,341,83,-1,-198,340,143,23885,1,6.7,15,14.3,0,-8.3,14.3,9
55127,913,1054,190,2853,109,-141,299,158,105822,0,8.6,10,1.8,1,-1.3,2.8,4
55129,124,277,209,172,4,-153,213,59,16930,-1,7.3,16.4,12.4,0.2,-9.1,12.6,8
55131,1264,1325,410,745,73,-61,483,412,138168,-10,9.2,9.6,3,0.5,-0.4,3.5,1
55133,3717,3936,1785,3272,783,-219,2568,2318,412591,-31,9,9.6,4.3,1.9,-0.5,6.2,1
55135,462,739,148,1256,10,-277,158,-122,51388,-3,9,14.4,2.9,0.2,-5.4,3.1,6
55137,180,329,148,1144,9,-149,157,7,24934,-1,7.2,13.2,5.9,0.4,-6,6.3,8
55139,1673,1649,659,6329,362,24,1021,1047,171735,2,9.8,9.6,3.8,2.1,0.1,6,3
55141,693,1008,391,1032,90,-315,481,161,73939,-5,9.4,13.6,5.3,1.2,-4.3,6.5,4
56000,5882,5779,2016,13910,322,103,2338,2428,584057,-13,10.1,9.9,3.5,0.6,0.2,4,
56001,307,237,-220,2976,231,70,11,79,38257,-2,8,6.2,-5.8,6,1.8,0.3,4
56003,132,155,157,261,4,-23,161,139,12018,1,11,13,13.1,0.3,-1.9,13.5,9
56005,567,335,205,587,1,232,206,439,47498,1,12,7.1,4.3,0,4.9,4.4,5
56007,144,154,-209,589,16,-10,-193,-204,14334,-1,10,10.7,-14.5,1.1,-0.7,-13.4,7
56009,127,145,62,84,1,-18,63,44,13809,-1,9.2,10.5,4.5,0.1,-1.3,4.6,6
56011,87,84,174,29,-3,3,171,173,7592,-1,11.6,11.2,23.2,-0.4,0.4,22.8,9
56013,442,514,319,1403,4,-72,323,249,39815,-2,11.1,13,8,0.1,-1.8,8.1,7
56015,110,176,71,1126,2,-66,73,6,12642,-1,8.7,13.9,5.6,0.2,-5.2,5.8,7
56017,34,84,89,97,0,-50,89,38,4661,-1,7.3,18.1,19.2,0,-10.8,19.2,9
56019,76,102,75,145,-8,-26,67,40,8759,-1,8.7,11.7,8.6,-0.9,-3,7.7,9
56021,1121,1054,121,1619,15,67,136,203,100984,0,11.1,10.4,1.2,0.1,0.7,1.3,3
56023,209,152,154,69,-1,57,153,209,20880,-1,10.1,7.3,7.4,0,2.7,7.4,9
56025,827,792,381,1266,0,35,381,418,79941,2,10.4,9.9,4.8,0,0.4,4.8,3
56027,21,33,19,244,0,-12,19,6,2354,-1,8.9,14,8.1,0,-5.1,8.1,9
56029,266,352,312,669,7,-86,319,230,30735,-3,8.7,11.5,10.2,0.2,-2.8,10.4,7
56031,70,145,-45,93,15,-75,-30,-106,8546,-1,8.1,16.9,-5.2,1.7,-8.7,-3.5,8
56033,296,353,533,778,9,-57,542,484,32519,-1,9.2,10.9,16.5,0.3,-1.8,16.8,7
56035,75,73,220,55,-3,2,217,217,8969,-2,8.5,8.2,24.8,-0.3,0.2,24.5,9
56037,430,366,-180,629,-12,64,-192,-125,41249,3,10.4,8.9,-4.4,-0.3,1.5,-4.6,5
56039,190,90,-221,280,55,100,-166,-65,23232,1,8.2,3.9,-9.5,2.4,4.3,-7.1,7
56041,229,182,-23,218,-6,47,-29,18,20745,0,11,8.8,-1.1,-0.3,2.3,-1.4,7
56043,72,109,25,144,-1,-37,24,-14,7710,-1,9.3,14.1,3.2,-0.1,-4.8,3.1,9
56045,50,92,-3,549,-4,-42,-7,-50,6808,-1,7.3,13.5,-0.4,-0.6,-6.1,-1,9
6000,414120,302704,-338371,891995,150982,111416,-187389,-75423,38965193,550,10.6,7.8,-8.7,3.9,2.9,-4.8,
6001,16418,10571,-24633,50861,12740,5847,-11893,-6071,1622188,-25,10.1,6.5,-15.2,7.8,3.6,-7.3,1
6003,7,22,-33,53,1,-15,-32,-49,1141,-2,6,18.9,-28.3,0.9,-12.9,-27.5,8
6005,331,553,517,4202,25,-222,542,318,41811,-2,7.9,13.3,12.4,0.6,-5.3,13,6
6007,1947,2388,12,4566,238,-441,250,-197,207172,-6,9.4,11.5,0.1,1.1,-2.1,1.2,3
6009,376,594,214,399,15,-218,229,9,46565,-2,8.1,12.8,4.6,0.3,-4.7,4.9,6
6011,283,188,2,160,31,95,33,128,22037,0,12.9,8.6,0.1,1.4,4.3,1.5,6
6013,11573,8599,-10314,11066,5258,2974,-5056,-1994,1155025,88,10,7.4,-8.9,4.5,2.6,-4.4,1
6015,236,359,-404,1981,2,-123,-402,-523,26589,2,8.8,13.4,-15,0.1,-4.6,-15,7
6017,1495,1748,-530,1216,216,-253,-314,-572,192215,-5,7.8,9.1,-2.8,1.1,-1.3,-1.6,1
6019,13879,8384,-6015,18565,2261,5495,-3754,1803,1017162,62,13.7,8.2,-5.9,2.2,5.4,-3.7,1
6021,354,327,-287,162,28,27,-259,-231,28129,1,12.5,11.6,-10.2,1,1,-9.2,6
6023,1225,1566,-744,4411,131,-341,-613,-959,133985,-5,9.1,11.6,-5.5,1,-2.5,-4.6,5
6025,2424,1403,-1410,7571,493,1021,-917,117,179057,13,13.5,7.8,-7.9,2.8,5.7,-5.1,3
6027,161,222,-154,553,1,-61,-153,-215,18527,-1,8.6,11.9,-8.3,0.1,-3.3,-8.2,6
6029,12077,7622,-9169,20400,1659,4455,-7510,-2931,913820,124,13.2,8.3,-10,1.8,4.9,-8.2,2
6031,2084,1116,-1465,15626,188,968,-1277,-305,152682,4,13.6,7.3,-9.6,1.2,6.3,-8.4,3
6033,683,972,-61,601,57,-289,-4,-294,67878,-1,10,14.3,-0.9,0.8,-4.2,-0.1,4
6035,264,287,-1179,5483,36,-23,-1143,-1159,28861,7,9,9.7,-40,1.2,-0.8,-38.8,7
6037,95354,73138,-119037,207185,40388,22216,-78649,-56420,9663345,13,9.8,7.5,-12.3,4.2,2.3,-8.1,1
6039,2078,1419,1744,6865,119,659,1863,2529,162858,7,12.9,8.8,10.8,0.7,4.1,11.5,1
6041,2255,2088,-2953,7595,1038,167,-1915,-1747,254407,1,8.8,8.2,-11.6,4.1,0.7,-7.5,1
6043,145,225,-106,190,54,-80,-52,-134,16919,-2,8.5,13.2,-6.2,3.2,-4.7,-3.1,8
6045,856,1013,-871,1432,129,-157,-742,-899,89108,0,9.6,11.3,-9.7,1.4,-1.8,-8.3,4
6047,3787,2169,-593,5806,660,1618,67,1710,291920,25,13,7.5,-2,2.3,5.6,0.2,2
6049,34,115,-50,164,13,-81,-37,-119,8500,-1,4,13.4,-5.8,1.5,-9.5,-4.3,8
6051,114,61,-78,292,90,53,12,64,13066,-1,8.7,4.7,-6,6.9,4.1,0.9,7
6053,5548,2857,-6190,16757,1340,2691,-4850,-2161,430723,-2,12.8,6.6,-14.3,3.1,6.2,-11.2,2
6055,1167,1262,-1339,4969,279,-95,-1060,-1154,133216,1,8.7,9.4,-10,2.1,-0.7,-7.9,3
6057,741,1110,-39,1891,50,-369,11,-364,102037,-6,7.2,10.9,-0.4,0.5,-3.6,0.1,4
6059,30677,22619,-35597,52887,12859,8058,-22738,-14617,3135755,63,9.8,7.2,-11.3,4.1,2.6,-7.2,1
6061,3607,3803,4920,4485,790,-196,5710,5487,423561,-27,8.6,9,11.7,1.9,-0.5,13.6,1
6063,145,216,-257,66,19,-71,-238,-312,19131,-3,7.5,11.2,-13.3,1,-3.7,-12.3,9
6065,27497,20536,7807,36120,3378,6961,11185,18201,2492442,55,11.1,8.3,3.1,1.4,2.8,4.5,1
6067,17698,13202,-12390,33390,7784,4496,-4606,-92,1584288,18,11.2,8.3,-7.8,4.9,2.8,-2.9,1
6069,850,462,126,445,17,388,143,532,68175,1,12.5,6.8,1.9,0.3,5.7,2.1,1
6071,26188,17486,-11384,40501,3211,8702,-8173,703,2195611,174,11.9,8,-5.2,1.5,4,-3.7,1
6073,37145,24263,-30745,112078,10767,12882,-19978,-7203,3269973,-107,11.3,7.4,-9.4,3.3,3.9,-6.1,1
6075,7240,6200,-5925,26584,6201,1040,276,1214,808988,-102,9,7.7,-7.3,7.7,1.3,0.3,1
6077,9570,6313,386,14988,2983,3257,3369,6672,800965,46,12,7.9,0.5,3.7,4.1,4.2,2
6079,2389,2563,-568,15695,332,-174,-236,-407,281639,3,8.5,9.1,-2,1.2,-0.6,-0.8,2
6081,7394,4872,-10335,9331,5269,2522,-5066,-2576,726353,-32,10.2,6.7,-14.2,7.2,3.5,-7,1
6083,5560,3423,-6246,20051,1424,2137,-4822,-2658,441257,27,12.6,7.7,-14.1,3.2,4.8,-10.9,2
6085,18707,10741,-29077,46758,20405,7966,-8672,-743,1877592,-37,10,5.7,-15.5,10.9,4.2,-4.6,1
6087,2261,1903,-3455,14292,396,358,-3059,-2693,261547,8,8.6,7.2,-13.1,1.5,1.4,-11.6,2
6089,1734,2543,-15,2831,254,-809,239,-571,180366,-1,9.6,14.1,-0.1,1.4,-4.5,1.3,3
